,time [s],voltage [V],current [A]
466,3.488333,-0.3977,-0.072792
467,3.495917,-0.398574,-0.046468
468,3.5035,-0.399285,-0.075103
469,3.511083,-0.400082,-0.045921
470,3.518667,-0.400811,-0.075075
471,3.52625,-0.401535,-0.044638
472,3.533834,-0.402343,-0.075256
473,3.541417,-0.403005,-0.044575
474,3.549,-0.403928,-0.075165
475,3.556583,-0.404529,-0.046802
476,3.564167,-0.405456,-0.07206
477,3.57175,-0.40602,-0.049255
478,3.579334,-0.406974,-0.06889
479,3.586917,-0.40751,-0.052111
480,3.5945,-0.408496,-0.065209
481,3.602083,-0.409047,-0.056424
482,3.609667,-0.410041,-0.062307
483,3.61725,-0.410526,-0.059385
484,3.624834,-0.411542,-0.058122
485,3.632417,-0.412037,-0.062704
486,3.64,-0.413032,-0.05445
487,3.647583,-0.413595,-0.066827
488,3.655167,-0.414562,-0.051443
489,3.66275,-0.41511,-0.069257
490,3.670333,-0.416043,-0.048638
491,3.677917,-0.416637,-0.071586
492,3.6855,-0.417513,-0.046425
493,3.693084,-0.418217,-0.074217
494,3.700667,-0.41903,-0.045391
495,3.70825,-0.419745,-0.074948
496,3.715833,-0.420503,-0.044287
497,3.723417,-0.421283,-0.075033
498,3.731,-0.421963,-0.04429
499,3.738584,-0.422869,-0.075191
500,3.746167,-0.423484,-0.046457
501,3.75375,-0.424396,-0.072643
502,3.761333,-0.424962,-0.048868
503,3.768917,-0.425912,-0.06983
504,3.7765,-0.426443,-0.051561
505,3.784084,-0.427464,-0.067078
506,3.791667,-0.427979,-0.055849
507,3.79925,-0.428976,-0.06269
508,3.806834,-0.429464,-0.059121
509,3.814417,-0.430472,-0.058742
510,3.822,-0.430968,-0.062576
511,3.829583,-0.432025,-0.056666
512,3.837167,-0.432536,-0.067046
513,3.84475,-0.433503,-0.052582
514,3.852334,-0.434057,-0.069601
515,3.859917,-0.434989,-0.049712
516,3.8675,-0.435572,-0.07175
517,3.875083,-0.436509,-0.048093
518,3.882667,-0.437155,-0.074572
519,3.89025,-0.43798,-0.046237
520,3.897834,-0.438684,-0.075319
521,3.905417,-0.43943,-0.045149
522,3.913,-0.440225,-0.075782
523,3.920583,-0.440945,-0.046112
524,3.928167,-0.441801,-0.075686
525,3.93575,-0.442413,-0.04681
526,3.943333,-0.443322,-0.073268
527,3.950917,-0.443902,-0.049604
528,3.9585,-0.444837,-0.070128
529,3.966084,-0.445432,-0.053458
530,3.973667,-0.4464,-0.067386
531,3.98125,-0.446919,-0.056535
532,3.988833,-0.447899,-0.063887
533,3.996417,-0.448411,-0.059771
534,4.004,-0.449407,-0.060178
535,4.011583,-0.449958,-0.064721
536,4.019167,-0.450949,-0.056895
537,4.02675,-0.451456,-0.067318
538,4.034334,-0.452438,-0.053384
539,4.041917,-0.452975,-0.070345
540,4.0495,-0.453915,-0.050575
541,4.057084,-0.454497,-0.072952
542,4.064667,-0.455435,-0.049404
543,4.07225,-0.456083,-0.075754
544,4.079834,-0.456906,-0.047231
545,4.087417,-0.457622,-0.076647
546,4.095,-0.458375,-0.046046
547,4.102583,-0.459153,-0.077029
548,4.110167,-0.459891,-0.047296
549,4.11775,-0.46074,-0.077001
550,4.125333,-0.461361,-0.048269
551,4.132917,-0.462265,-0.074812
552,4.1405,-0.462843,-0.050412
553,4.148084,-0.463783,-0.072051
554,4.155667,-0.464368,-0.054252
555,4.16325,-0.46533,-0.06939
556,4.170834,-0.465854,-0.05718
557,4.178417,-0.466847,-0.065145
558,4.186,-0.467347,-0.060836
559,4.193583,-0.468341,-0.061625
560,4.201167,-0.469015,-0.064385
561,4.20875,-0.46978,-0.062405
562,4.216333,-0.470506,-0.062633
563,4.223917,-0.471281,-0.062247
564,4.2315,-0.472011,-0.064296
565,4.239083,-0.472778,-0.062347
566,4.246667,-0.47356,-0.065516
567,4.25425,-0.474329,-0.062378
568,4.261834,-0.475061,-0.06458
569,4.269417,-0.475827,-0.061855
570,4.277,-0.476565,-0.070811
571,4.284584,-0.477318,-0.04827
572,4.292167,-0.47813,-0.079832
573,4.29975,-0.478831,-0.048715
574,4.307333,-0.479662,-0.078705
575,4.314917,-0.480307,-0.049655
576,4.3225,-0.481192,-0.076727
577,4.330083,-0.481794,-0.051827
578,4.337667,-0.482753,-0.075259
579,4.34525,-0.483327,-0.055624
580,4.352834,-0.484279,-0.071747
581,4.360417,-0.48481,-0.058422
582,4.368,-0.485791,-0.068204
583,4.375584,-0.486306,-0.061676
584,4.383167,-0.487346,-0.065831
585,4.39075,-0.48785,-0.06598
586,4.398334,-0.488851,-0.06138
587,4.405917,-0.48935,-0.069081
588,4.4135,-0.490329,-0.057789
589,4.421083,-0.490859,-0.072009
590,4.428667,-0.491872,-0.056042
591,4.43625,-0.492431,-0.075686
592,4.443833,-0.493338,-0.052913
593,4.451417,-0.493956,-0.077725
594,4.459,-0.494813,-0.050818
595,4.466584,-0.495485,-0.079175
596,4.474167,-0.496332,-0.05069
597,4.48175,-0.497066,-0.080972
598,4.489334,-0.497779,-0.049852
599,4.496917,-0.498594,-0.080937
600,4.5045,-0.499252,-0.050553
601,4.512084,-0.50013,-0.079632
602,4.519667,-0.500784,-0.053746
603,4.52725,-0.5017,-0.077632
604,4.534833,-0.502264,-0.055923
605,4.542417,-0.503212,-0.074247
606,4.55,-0.503748,-0.059091
607,4.557583,-0.504724,-0.071041
608,4.565167,-0.505235,-0.062813
609,4.57275,-0.50628,-0.06851
610,4.580334,-0.506785,-0.066983
611,4.587917,-0.507777,-0.064533
612,4.5955,-0.508291,-0.070438
613,4.603084,-0.509278,-0.061108
614,4.610667,-0.509812,-0.07397
615,4.61825,-0.510808,-0.058494
616,4.625834,-0.511379,-0.077488
617,4.633417,-0.512298,-0.055541
618,4.641,-0.512906,-0.079606
619,4.648583,-0.513764,-0.053762
620,4.656167,-0.514421,-0.080973
621,4.66375,-0.515283,-0.053324
622,4.671333,-0.516011,-0.08292
623,4.678917,-0.516744,-0.05195
624,4.6865,-0.517543,-0.083003
625,4.694084,-0.518209,-0.05237
626,4.701667,-0.519063,-0.081673
627,4.70925,-0.519737,-0.055687
628,4.716834,-0.520635,-0.080242
629,4.724417,-0.521213,-0.057829
630,4.732,-0.522159,-0.076957
631,4.739583,-0.522698,-0.060978
632,4.747167,-0.523664,-0.073661
633,4.75475,-0.524239,-0.065402
634,4.762333,-0.525214,-0.070799
635,4.769917,-0.525736,-0.068955
636,4.7775,-0.526724,-0.066912
637,4.785083,-0.527239,-0.072597
638,4.792667,-0.528211,-0.063287
639,4.80025,-0.528789,-0.077222
640,4.807834,-0.529745,-0.061111
641,4.815417,-0.530317,-0.079648
642,4.823,-0.531223,-0.058058
643,4.830584,-0.531828,-0.082104
644,4.838167,-0.532701,-0.055796
645,4.84575,-0.533826,-0.084913
646,4.853333,-0.534644,-0.055335
647,4.860917,-0.535382,-0.085791
648,4.8685,-0.536092,-0.055014
649,4.876083,-0.536927,-0.085668
650,4.883667,-0.537591,-0.055405
651,4.89125,-0.538481,-0.085517
652,4.898834,-0.53909,-0.057938
653,4.906417,-0.53998,-0.082695
654,4.914,-0.540589,-0.060592
655,4.921584,-0.54151,-0.079843
656,4.929167,-0.542049,-0.063945
657,4.93675,-0.543073,-0.077717
658,4.944334,-0.543603,-0.068442
659,4.951917,-0.544583,-0.073584
660,4.9595,-0.5451,-0.072002
661,4.967083,-0.546054,-0.069948
662,4.974667,-0.546577,-0.075619
663,4.98225,-0.547594,-0.0677
664,4.989833,-0.54814,-0.080081
665,4.997417,-0.549085,-0.063931
666,5.005,-0.549654,-0.083011
667,5.012584,-0.550562,-0.061336
668,5.020167,-0.551171,-0.085405
669,5.02775,-0.552107,-0.060651
670,5.035334,-0.552755,-0.088031
671,5.042917,-0.553527,-0.058972
672,5.0505,-0.554261,-0.089247
673,5.058084,-0.554989,-0.057962
674,5.065667,-0.555765,-0.089198
675,5.07325,-0.556474,-0.0589
676,5.080833,-0.557387,-0.089326
677,5.088417,-0.558039,-0.062226
678,5.096,-0.558941,-0.08679
679,5.103583,-0.559523,-0.064424
680,5.111167,-0.56044,-0.084366
681,5.11875,-0.561013,-0.067402
682,5.126334,-0.562022,-0.082069
683,5.133917,-0.562561,-0.071878
684,5.1415,-0.563521,-0.078413
685,5.149084,-0.564045,-0.075081
686,5.156667,-0.565021,-0.074834
687,5.16425,-0.565548,-0.079223
688,5.171834,-0.566572,-0.072486
689,5.179417,-0.567131,-0.083252
690,5.187,-0.568078,-0.068733
691,5.194583,-0.568645,-0.086187
692,5.202167,-0.569537,-0.065989
693,5.20975,-0.570133,-0.08897
694,5.217333,-0.571056,-0.064777
695,5.224917,-0.571733,-0.091842
696,5.2325,-0.572536,-0.063151
697,5.240084,-0.573257,-0.093147
698,5.247667,-0.574008,-0.062479
699,5.25525,-0.574804,-0.093494
700,5.262834,-0.575545,-0.064099
701,5.270417,-0.576371,-0.093675
702,5.278,-0.576993,-0.065064
703,5.285583,-0.577897,-0.091627
704,5.293167,-0.578477,-0.067746
705,5.30075,-0.579411,-0.088865
706,5.308333,-0.580024,-0.07247
707,5.315917,-0.580928,-0.086779
708,5.3235,-0.581466,-0.075275
709,5.331084,-0.582407,-0.083291
710,5.338667,-0.58297,-0.07865
711,5.34625,-0.583895,-0.080066
712,5.353834,-0.5845,-0.083743
713,5.361417,-0.585491,-0.07736
714,5.369,-0.586012,-0.087197
715,5.376584,-0.58697,-0.074198
716,5.384167,-0.587546,-0.090381
717,5.39175,-0.588489,-0.071434
718,5.399333,-0.589124,-0.094395
719,5.406917,-0.590012,-0.069812
720,5.4145,-0.590652,-0.095937
721,5.422083,-0.591485,-0.068167
722,5.429667,-0.592186,-0.097562
723,5.43725,-0.59294,-0.06738
